.,5456
C,1366
SQL,1353
C++,1175
Java,1127
MIS,1116
MS,868
Windows,847
Linux,799
Excel,788
and,778
Word,766
PM,757
HTML,755
C#,732
JAVA,726
AM,691
Server,686
PowerPoint,626
Script,625
with,577
ASP.NET,561
Android,552
or,537
Web,527
CSS,515
MySQL,514
in,497
Oracle,479
to,473
PHP,468
of,464
LINUX,450
C#.NET,438
for,435
ERP,433
Outlook,428
jQuery,412
a,396
development,387
the,385
APP,367
experience,361
is,329
JavaScript,329
IP,324
on,319
Visual,317
MVC,308
system,295
Python,293
TCP,279
HR,272
design,265
API,264
AJAX,260
iOS,249
IT,240
Javascript,240
mail,231
software,228
communication,218
team,213
years,212
XP,211
PC,209
work,209
E,207
App,206
programming,203
VB,201
+,200
http,198
skills,197
test,194
PLC,194
application,194
.NET,192
D,191
XML,190
Experience,189
UI,188
web,185
Familiar,184
ASP,183
VB.NET,183
be,183
Framework,181
JSP,180
related,179
System,174
Design,173
Studio,173
as,173
English,173
Microsoft,166
MES,165
PL,163
knowledge,163
...,162
OS,159
Good,156
support,156
CCNA,155
new,154
management,150
plus,150
are,148
EE,147
Service,143
project,142
IOS,137
Spring,134
SDK,134
Project,132
data,131
working,126
based,122
technical,122
will,121
Visual basic,121
MCU,121
server,120
Data,119
at,119
.Net,119
HTTP,118
Embedded,118
degree,117
product,117
Computer,116
JQuery,116
DNS,115
DB,115
testing,114
.net,113
framework,113
including,112
systems,112
develop,111
least,111
service,110
other,109
F,109
B,109
Strong,108
AutoCAD,107
driver,106
Application,106
IC,105
s,105
tools,104
RWD,104
FAE,103
Illustrator,102
plus.,101
analysis,99
UNIX,99
embedded,98
user,98
Cisco,97
Network,96
script,96
Software,95
Git,95
platform,95
UX,95
A,94
quality,94
Flash,94
Google,94
Objective,94
ARM,94
customer,94
UML,94
R,93
Develop,92
LAN,91
Management,91
J,91
performance,91
Struts,90
Mac,89
#,89
code,89
Unix,89
Science,88
have,88
Knowledge,88
e,87
AD,87
Shell,87
an,87
problem,87
issues,87
from,87
Dreamweaver,86
developing,86
Vmware,85
Hibernate,85
AWS,85
Access,85
SAP,85
Ajax,84
that,84
business,84
applications,84
good,84
all,83
integration,83
MSSQL,83
Lin,83
skill,82
Mobile,81
Office,81
Test,81
WINDOWS,80
Obj,80
https,80
architecture,80
solving,80
Work,80
environment,80
Open,79
VPN,79
OOP,78
process,78
by,78
implementation,78
such,78
TOEIC,78
Database,77
MCSE,77
technology,76
job,76
mobile,76
this,76
PS,76
..,75
Tomcat,74
technologies,74
Team,74
WEB,73
services,73
etc.,73
using,73
At,73
NT,73
Engineering,72
Firewall,72
JSON,72
Development,72
language,72
network,72
solutions,72
PhotoShop,71
up,71
ensure,71
high,71
Hadoop,70
written,70
apply,70
function,69
solution,69
shell,69
Programming,68
RF,68
end,68
both,68
Driver,68
BIOS,68
device,68
Switch,67
Visio,67
Swift,67
ability,67
SD,67
Job,67
control,66
VMware,66
Cloud,66
learning,66
Apache,66
DHTML,66
Ability,66
CCNP,66
RESTful,65
java,65
linux,65
requirements,65
maintain,64
development.,64
teams,64
Photoshop,64
responsible,64
.Familiar,63
IoT,63
hardware,63
provide,63
.ERP,63
firmware,62
Assembly,61
level,61
source,61
AP,61
The,61
Support,60
Big,60
projects,60
Object,60
SW,60
Storage,60
SA,60
coding,60
www.relieved.com.tw,60
Relieved.com.tw,60
Perl,59
Bootstrap,59
debugging,59
well,59
NAS,59
Please,59
DD,59
CFO,59
ORACLE,58
engineering,58
IIS,58
app,58
understanding,58
Delphi,57
Ethernet,57
MFC,57
our,57
your,57
NoSQL,56
ISO,56
USB,56
computer,56
BI,56
products,56
email,56
cloud,55
maintenance,55
T,55
Router,55
Exchange,55
required,55
We,55
tracking,54
one,54
able,54
Engineer,54
you,54
writing,53
Information,53
MongoDB,53
html,53
equivalent,53
skills.,53
debug,53
Master,52
FPGA,52
JS,52
analytical,52
git,52
company,52
Responsibilities,52
Security,52
Eclipse,52
protocol,52
database,51
motivated,51
like,51
time,51
Firmware,51
Bachelor,51
Mail,51
php,51
CIM,50
SOP,50
Self,50
SVN,50
SEO,50
Qualifications,50
problems,50
flow,50
oriented,49
LTE,49
Azure,49
experiences,49
Services,49
Internet,49
plan,48
customers,48
following,48
functional,48
Socket,48
looking,48
more,47
Ruby,47
independently,47
documentation,47
communicate,47
Website,47
operation,47
porting,47
X,46
information,46
strong,46
POS,46
tool,46
CAD,45
DSP,45
production,45
manage,45
internal,45
team.,45
x,45
PCB,45
industry,45
image,44
client,44
ASP.Net,44
V,44
Report,44
implement,44
Bug,44
troubleshooting,44
planning,44
EDM,44
S,44
field,44
Recruiting,44
Vista,43
Agile,43
open,43
etc,43
understand,43
L,43
K,43
thru,43
Quanta,43
automation,42
GUI,42
FTP,42
Explorer,42
IBM,42
javascript,42
RHCE,42
Excellent,42
within,42
familiar,42
Systems,42
Provide,42
RD,42
Source,41
big,41
office,41
Pattern,41
processes,41
I,41
AngularJS,41
security,41
verification,41
CRM,41
meet,41
MAIL,41
windows,41
highly,41
DHCP,40
machine,40
lnternet,40
SERVER,40
must,40
Analysis,40
site,40
CS,40
help,40
.Good,40
experience.,40
hr,40
Visual Basic,40
PMP,40
different,40
Adobe,39
Workflow,39
Unity,39
Node.js,39
Win,39
Business,39
training,39
Requirements,39
Technology,39
Mysql,39
Degree,39
processing,39
above,38
report,38
Perform,38
engineers,38
cross,38
build,38
python,38
review,38
Basic,38
languages,38
Chen,38
kernel,38
into,38
Kernel,38
b.,38
LabVIEW,37
various,37
On,37
preferred,37
can,37
standards,37
SAN,37
networking,37
year,37
call,37
Description,37
Client,37
requirement,37
issue,37
video,36
HP,36
Machine,36
Store,36
LINQ,36
Form,36
line,36
tuning,36
c,36
Be,36
background,36
closely,36
BSP,36
Layout,36
MYSQL,36
Chinese,36
Verilog,36
a.,36
Responsible,35
G,35
QA,35
party,35
deliver,35
relevant,35
android,35
drive,35
role,35
learn,35
Developer,35
Fluent,35
any,35
.Android,35
hr.quantatw.com,35
PostgreSQL,34
Spark,34
verbal,34
Required,34
program,34
player,34
tasks,34
Procedure,34
Camera,34
Zoe,34
.Web,33
multi,33
Video,33
mysql,33
CPU,33
bug,33
WiFi,33
engineer,33
Skills,33
interpersonal,33
Xcode,33
position,33
Hyper,33
CE,33
programming.,33
SAS,33
VLAN,33
You,33
Matlab,33
iis.sinica.edu.tw,33
IOT,32
